date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:58:34	90116/90116	---M--	200	added ('OK')	image/jpeg	etag:CNae1f/tv/kCEAE=	https://images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/20a0c999-0582-44b1-80c4-9dad6d6b7fa2/Cards-02.jpg	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/20a0c999-0582-44b1-80c4-9dad6d6b7fa2/Cards-02.jpg	(from https://www.archxilla.com/portfolio/character-cards)
11:58:34	174687/174687	---M--	200	added ('OK')	image/jpeg	etag:CK+I44Tvv/kCEAE=	https://images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/82c49a67-aee6-4406-a9e2-90fab84cc3ce/Cards-04.jpg	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/82c49a67-aee6-4406-a9e2-90fab84cc3ce/Cards-04.jpg	(from https://www.archxilla.com/portfolio/character-cards)
11:58:34	186637/186637	---M--	200	added ('OK')	image/jpeg	etag:CPGivYTvv/kCEAE=	https://images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/690d4d04-e79a-4ad0-932a-b87a1c725e09/Cards-03.jpg	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/690d4d04-e79a-4ad0-932a-b87a1c725e09/Cards-03.jpg	(from https://www.archxilla.com/portfolio/character-cards)
11:58:35	175107/175107	---M--	200	added ('OK')	image/jpeg	etag:CJjtuoTvv/kCEAE=	https://images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/19dcf3d1-d88a-4e51-bdac-8c87a4d0f2ad/Cards-05.jpg	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/19dcf3d1-d88a-4e51-bdac-8c87a4d0f2ad/Cards-05.jpg	(from https://www.archxilla.com/portfolio/character-cards)
11:58:35	204949/204949	---M--	200	added ('OK')	image/jpeg	etag:CPaSv4Tvv/kCEAE=	https://images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/a21ff04b-42f7-4388-af13-9e122f35faad/Cards-06.jpg	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/a21ff04b-42f7-4388-af13-9e122f35faad/Cards-06.jpg	(from https://www.archxilla.com/portfolio/character-cards)
11:58:35	464500/464500	---M--	200	added ('OK')	image/jpeg	etag:CKyamNzvv/kCEAE=	https://images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/4ff9de2a-e486-4835-ae72-ed827b137ff2/Cards-07.jpg	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/4ff9de2a-e486-4835-ae72-ed827b137ff2/Cards-07.jpg	(from https://www.archxilla.com/portfolio/character-cards)
11:58:37	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Mon,%2003%20Aug%202026%2015:58:34%20GMT	http://static1.squarespace.com/static/62f2a61a63fd070566a92dd6/62f514a0878db135814aca1c/62f5b9b348b2cc6a0892b138/1660271606299/ItemCard-Mockups5.jpg?format=1500w	C:/My%20Web%20Sites/Portfolio%20Site/static1.squarespace.com/static/62f2a61a63fd070566a92dd6/62f514a0878db135814aca1c/62f5b9b348b2cc6a0892b138/1660271606299/ItemCard-Mockups526f7.jpg	(from https://www.archxilla.com/portfolio/dnd-item-cards)
11:58:37	435992/435992	---M--	200	added ('OK')	image/jpeg	etag:CIHEwOrvv/kCEAE=	https://images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/02197e2c-1d3e-4fa7-a8d2-7e437f2f3756/Cards-08.jpg	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/02197e2c-1d3e-4fa7-a8d2-7e437f2f3756/Cards-08.jpg	(from https://www.archxilla.com/portfolio/character-cards)
11:58:37	527400/527400	---M--	200	added ('OK')	image/jpeg	etag:CM+Im9ihwPkCEAE=	https://images.squarespace-cdn.com/content/62f2a61a63fd070566a92dd6/1660271599751-V4NAO7QO54LIIDY0CX5L/ItemCard-Mockups5.jpg?format=1500w&content-type=image%2Fjpeg	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/62f2a61a63fd070566a92dd6/1660271599751-V4NAO7QO54LIIDY0CX5L/ItemCard-Mockups543a3.jpg	(from https://www.archxilla.com/portfolio/dnd-item-cards)
11:58:37	527400/527400	---M--	200	added ('OK')	image/jpeg	etag:CPX4rOKfwPkCEAE=	https://images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/431bc52f-7ef0-4a98-88cb-09e1576b1076/ItemCard-Mockups5.jpg	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/431bc52f-7ef0-4a98-88cb-09e1576b1076/ItemCard-Mockups5.jpg	(from https://www.archxilla.com/portfolio/dnd-item-cards)
11:58:37	144346/144346	---M--	200	added ('OK')	image/jpeg	etag:CLOq7r6gwPkCEAE=	https://images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/986452f2-7a90-4ea7-8352-9c4ae341fe2e/ItemCard-Mockups6-1024x1024.jpg	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/986452f2-7a90-4ea7-8352-9c4ae341fe2e/ItemCard-Mockups6-1024x1024.jpg	(from https://www.archxilla.com/portfolio/dnd-item-cards)
11:58:38	157728/157728	---M--	200	added ('OK')	image/jpeg	etag:CPK7gb+gwPkCEAE=	https://images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/26e7772d-2d34-4370-8158-7f38991ccbc6/ItemCard-Mockups7-1024x1024.jpg	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/26e7772d-2d34-4370-8158-7f38991ccbc6/ItemCard-Mockups7-1024x1024.jpg	(from https://www.archxilla.com/portfolio/dnd-item-cards)
11:58:38	195103/195103	---M--	200	added ('OK')	image/jpeg	etag:CNTQ+b+gwPkCEAE=	https://images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/22fb78ae-37be-485c-97ed-0e6d2a68a140/ItemCard-Mockups8-1024x1024.jpg	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/22fb78ae-37be-485c-97ed-0e6d2a68a140/ItemCard-Mockups8-1024x1024.jpg	(from https://www.archxilla.com/portfolio/dnd-item-cards)
11:58:38	107354/107354	---M--	200	added ('OK')	image/jpeg	etag:CJSd4L6gwPkCEAE=	https://images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/4ad7aa5a-65a8-4f86-bbef-7447c4e42cc0/ItemCard-Mockups10-1024x1024.jpg	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/4ad7aa5a-65a8-4f86-bbef-7447c4e42cc0/ItemCard-Mockups10-1024x1024.jpg	(from https://www.archxilla.com/portfolio/dnd-item-cards)
11:58:38	172727/172727	---M--	200	added ('OK')	image/jpeg	etag:CNClo7+gwPkCEAE=	https://images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/61b79716-1eaa-4663-94d4-935ed77052c6/ItemCard-Mockups9-1024x1024.jpg	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/61b79716-1eaa-4663-94d4-935ed77052c6/ItemCard-Mockups9-1024x1024.jpg	(from https://www.archxilla.com/portfolio/dnd-item-cards)
11:58:39	178208/178208	---M--	200	added ('OK')	image/jpeg	etag:CJav/76gwPkCEAE=	https://images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/47cc95ca-20dd-47ff-b8b7-a11ca5e97155/ItemCard-Mockups11-1024x1024.jpg	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/47cc95ca-20dd-47ff-b8b7-a11ca5e97155/ItemCard-Mockups11-1024x1024.jpg	(from https://www.archxilla.com/portfolio/dnd-item-cards)
11:58:39	178208/178208	---M--	200	added ('OK')	image/jpeg	etag:CP65nJGhwPkCEAE=	https://images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/7019b2a4-ec9e-4a8e-ab33-42c97be9f4db/ItemCard-Mockups11-1024x1024.jpg	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/7019b2a4-ec9e-4a8e-ab33-42c97be9f4db/ItemCard-Mockups11-1024x1024.jpg	(from https://www.archxilla.com/portfolio/dnd-item-cards)
11:58:39	198371/198371	---M--	200	added ('OK')	image/jpeg	etag:CJ+An5mhwPkCEAE=	https://images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/26dafc28-518c-4bee-bce1-bf43cdba3469/ItemCard-Mockups3-1024x1024.jpg	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/26dafc28-518c-4bee-bce1-bf43cdba3469/ItemCard-Mockups3-1024x1024.jpg	(from https://www.archxilla.com/portfolio/dnd-item-cards)
11:58:40	197530/197530	---M--	200	added ('OK')	image/jpeg	etag:CMCqnJmhwPkCEAE=	https://images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/a062603d-a06e-4392-8144-06acfb79f91a/ItemCard-Mockups4-1024x1024.jpg	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/a062603d-a06e-4392-8144-06acfb79f91a/ItemCard-Mockups4-1024x1024.jpg	(from https://www.archxilla.com/portfolio/dnd-item-cards)
11:58:41	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Mon,%2003%20Aug%202026%2015:58:39%20GMT	http://static1.squarespace.com/static/62f2a61a63fd070566a92dd6/62f514a0878db135814aca1c/62f574cb57b737653d411d4d/1660269038043/HN-01.jpg?format=1500w	C:/My%20Web%20Sites/Portfolio%20Site/static1.squarespace.com/static/62f2a61a63fd070566a92dd6/62f514a0878db135814aca1c/62f574cb57b737653d411d4d/1660269038043/HN-0126f7.jpg	(from https://www.archxilla.com/portfolio/dnd-hellscape-navigators)
11:58:41	200241/200241	---M--	200	added ('OK')	image/jpeg	etag:CI6Zn5mhwPkCEAE=	https://images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/71c6d3f8-944b-4037-b6e4-5745efbc2834/ItemCard-Mockups2-1024x1024.jpg	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/71c6d3f8-944b-4037-b6e4-5745efbc2834/ItemCard-Mockups2-1024x1024.jpg	(from https://www.archxilla.com/portfolio/dnd-item-cards)
11:58:41	86830/86830	---M--	200	added ('OK')	image/jpeg	etag:CP30/ovev/kCEAE=	https://images.squarespace-cdn.com/content/62f2a61a63fd070566a92dd6/1660253455274-B7M7L0YI9CRVDHPI9A1J/HN-01.jpg?content-type=image%2Fjpeg	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/62f2a61a63fd070566a92dd6/1660253455274-B7M7L0YI9CRVDHPI9A1J/HN-01ee8a.jpg	(from https://www.archxilla.com/portfolio/dnd-hellscape-navigators)
11:58:42	156372/156372	---M--	200	added ('OK')	image/jpeg	etag:COOMqKTev/kCEAE=	https://images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/91ab85b3-d83c-47e4-bffa-ffb94adef5da/HN-01.jpg	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/91ab85b3-d83c-47e4-bffa-ffb94adef5da/HN-01.jpg	(from https://www.archxilla.com/portfolio/dnd-hellscape-navigators)
11:58:42	41378/41378	---M--	200	added ('OK')	image/jpeg	etag:CNfnvYHfv/kCEAE=	https://images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/7ff9ae80-1374-4843-af80-5331f5259aca/HN-03.jpg	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/7ff9ae80-1374-4843-af80-5331f5259aca/HN-03.jpg	(from https://www.archxilla.com/portfolio/dnd-hellscape-navigators)
11:58:42	80118/80118	---M--	200	added ('OK')	image/jpeg	etag:CLPU6vnev/kCEAE=	https://images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/1dfe696e-dc81-4478-8454-7312c865a0c0/HN-02.jpg	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/1dfe696e-dc81-4478-8454-7312c865a0c0/HN-02.jpg	(from https://www.archxilla.com/portfolio/dnd-hellscape-navigators)
11:58:42	56635/56635	---M--	200	added ('OK')	image/png	etag:CLeA+abfv/kCEAE=	https://images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/04f64caa-93f5-446c-8d9c-9747e5a0465c/HN-Portrait-03.png	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/04f64caa-93f5-446c-8d9c-9747e5a0465c/HN-Portrait-03.png	(from https://www.archxilla.com/portfolio/dnd-hellscape-navigators)
11:58:43	133332/133332	---M--	200	added ('OK')	image/png	etag:CPHf3qDfv/kCEAE=	https://images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/e9502348-fb93-493f-8e0f-85bde2272986/HN-Portrait-02.png	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/e9502348-fb93-493f-8e0f-85bde2272986/HN-Portrait-02.png	(from https://www.archxilla.com/portfolio/dnd-hellscape-navigators)
11:58:43	74049/74049	---M--	200	added ('OK')	image/png	etag:COX0xZrfv/kCEAE=	https://images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/5096bab0-743b-412b-9e17-c496ce171777/HN-Portrait-01.png	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/5096bab0-743b-412b-9e17-c496ce171777/HN-Portrait-01.png	(from https://www.archxilla.com/portfolio/dnd-hellscape-navigators)
11:58:43	63629/63629	---M--	200	added ('OK')	image/png	etag:CPbAr7Hfv/kCEAE=	https://images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/8f1852ac-04b1-4a9c-8374-62d4917b93da/HN-Portrait-04.png	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/8f1852ac-04b1-4a9c-8374-62d4917b93da/HN-Portrait-04.png	(from https://www.archxilla.com/portfolio/dnd-hellscape-navigators)
11:58:43	56361/56361	---M--	200	added ('OK')	image/png	etag:COPT8bffv/kCEAE=	https://images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/bdf277ca-1b8c-46da-bee9-da5608db7d68/HN-Portrait-05.png	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/bdf277ca-1b8c-46da-bee9-da5608db7d68/HN-Portrait-05.png	(from https://www.archxilla.com/portfolio/dnd-hellscape-navigators)
11:58:44	93064/93064	---M--	200	added ('OK')	image/jpeg	etag:CPTEt/Hfv/kCEAE=	https://images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/94081841-d681-42f5-8203-f9ae1b06e05b/HN-Initiative.jpg	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/94081841-d681-42f5-8203-f9ae1b06e05b/HN-Initiative.jpg	(from https://www.archxilla.com/portfolio/dnd-hellscape-navigators)
11:58:44	60249/60249	---M--	200	added ('OK')	image/jpeg	etag:CP/Z+Pnfv/kCEAE=	https://images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/741eff72-1299-4b99-b1a9-1902b502b5c9/HN-07.jpg	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/741eff72-1299-4b99-b1a9-1902b502b5c9/HN-07.jpg	(from https://www.archxilla.com/portfolio/dnd-hellscape-navigators)
11:58:44	98291/98291	---M--	200	added ('OK')	image/jpeg	etag:CKThlvvfv/kCEAE=	https://images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/7c10f6fa-6c37-471d-9111-23a4bbee99e2/HN-04.jpg	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/7c10f6fa-6c37-471d-9111-23a4bbee99e2/HN-04.jpg	(from https://www.archxilla.com/portfolio/dnd-hellscape-navigators)
11:58:44	107741/107741	---M--	200	added ('OK')	image/jpeg	etag:CI6f5/zfv/kCEAE=	https://images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/07705f70-8d6a-4fd7-82c0-4d6c3e8d83d8/HN-05.jpg	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/07705f70-8d6a-4fd7-82c0-4d6c3e8d83d8/HN-05.jpg	(from https://www.archxilla.com/portfolio/dnd-hellscape-navigators)
11:58:46	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Mon,%2003%20Aug%202026%2015:58:43%20GMT	http://static1.squarespace.com/static/62f2a61a63fd070566a92dd6/62f514a0878db135814aca1c/62f5a4c27a1ed4224a3c310c/1660271565922/Stream-BullMoose-DnD_Instagram-Post.jpg?format=1500w	C:/My%20Web%20Sites/Portfolio%20Site/static1.squarespace.com/static/62f2a61a63fd070566a92dd6/62f514a0878db135814aca1c/62f5a4c27a1ed4224a3c310c/1660271565922/Stream-BullMoose-DnD_Instagram-Post26f7.jpg	(from https://www.archxilla.com/portfolio/dnd-bullmoose)
11:58:46	129808/129808	---M--	200	added ('OK')	image/jpeg	etag:CJeT/Lfgv/kCEAE=	https://images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/62aebee4-2062-4819-8f09-022680a54820/HN-06.jpg	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/62aebee4-2062-4819-8f09-022680a54820/HN-06.jpg	(from https://www.archxilla.com/portfolio/dnd-hellscape-navigators)
11:58:46	290015/290015	---M--	200	added ('OK')	image/jpeg	etag:CIiXs8WhwPkCEAE=	https://images.squarespace-cdn.com/content/62f2a61a63fd070566a92dd6/1660271559216-D3LZ23RWLPX46XN4W2FQ/Stream-BullMoose-DnD_Instagram-Post.jpg?content-type=image%2Fjpeg	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/62f2a61a63fd070566a92dd6/1660271559216-D3LZ23RWLPX46XN4W2FQ/Stream-BullMoose-DnD_Instagram-Postee8a.jpg	(from https://www.archxilla.com/portfolio/dnd-bullmoose)
11:58:47	290015/290015	---M--	200	added ('OK')	image/jpeg	etag:CKOYhryMwPkCEAE=	https://images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/104c4681-a156-4d9e-9d59-2f1ab0d86e6e/Stream-BullMoose-DnD_Instagram-Post.jpg	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/104c4681-a156-4d9e-9d59-2f1ab0d86e6e/Stream-BullMoose-DnD_Instagram-Post.jpg	(from https://www.archxilla.com/portfolio/dnd-bullmoose)
11:58:47	179079/179079	---M--	200	added ('OK')	image/jpeg	etag:CPWeyZuNwPkCEAE=	https://images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/a0e0c827-57ad-4f6e-8e72-333caae30b80/Stream-BullMoose-DnD_Instagram-Story.jpg	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/a0e0c827-57ad-4f6e-8e72-333caae30b80/Stream-BullMoose-DnD_Instagram-Story.jpg	(from https://www.archxilla.com/portfolio/dnd-bullmoose)
11:58:47	290015/290015	---M--	200	added ('OK')	image/jpeg	etag:CK+Qrq2NwPkCEAE=	https://images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/8f082d5e-5c00-47f6-847d-4bac524f6656/Stream-BullMoose-DnD_Instagram-Post.jpg	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/8f082d5e-5c00-47f6-847d-4bac524f6656/Stream-BullMoose-DnD_Instagram-Post.jpg	(from https://www.archxilla.com/portfolio/dnd-bullmoose)
11:58:47	164288/164288	---M--	200	added ('OK')	image/jpeg	etag:CP39zeaNwPkCEAE=	https://images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/132bc33f-e506-43b2-85bd-91d4efd4360c/Stream-BullMoose-DnD_Twitter-Facebook.jpg	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/132bc33f-e506-43b2-85bd-91d4efd4360c/Stream-BullMoose-DnD_Twitter-Facebook.jpg	(from https://www.archxilla.com/portfolio/dnd-bullmoose)
11:58:48	71495/71495	---M--	200	added ('OK')	image/jpeg	etag:CIH0hKqOwPkCEAE=	https://images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/d05d19ae-65f4-439d-a5f9-dd12dbe2d9f7/BullMoose-Mockup.jpg	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/d05d19ae-65f4-439d-a5f9-dd12dbe2d9f7/BullMoose-Mockup.jpg	(from https://www.archxilla.com/portfolio/dnd-bullmoose)
11:58:48	117192/117192	---M--	200	added ('OK')	image/jpeg	etag:CJL/kpmPwPkCEAE=	https://images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/b41f0a9f-0c5e-4e4a-9fbc-82dd46105a8e/Stream-BullMoose-DnD_Splash-BRB.jpg	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/b41f0a9f-0c5e-4e4a-9fbc-82dd46105a8e/Stream-BullMoose-DnD_Splash-BRB.jpg	(from https://www.archxilla.com/portfolio/dnd-bullmoose)
11:58:48	101473/101473	---M--	200	added ('OK')	image/jpeg	etag:CKXHgriOwPkCEAE=	https://images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/fe7fd63e-d111-4e51-b3c4-918641eb32ae/BullMoose-DnD-Screenshot-1024x494.jpg	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/fe7fd63e-d111-4e51-b3c4-918641eb32ae/BullMoose-DnD-Screenshot-1024x494.jpg	(from https://www.archxilla.com/portfolio/dnd-bullmoose)
11:58:50	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Mon,%2003%20Aug%202026%2015:58:47%20GMT	http://static1.squarespace.com/static/62f2a61a63fd070566a92dd6/62f514a0878db135814aca1c/62f566b201f7882313130a8d/1660271651437/Riverton-Featured.jpg?format=1500w	C:/My%20Web%20Sites/Portfolio%20Site/static1.squarespace.com/static/62f2a61a63fd070566a92dd6/62f514a0878db135814aca1c/62f566b201f7882313130a8d/1660271651437/Riverton-Featured26f7.jpg	(from https://www.archxilla.com/portfolio/riverton-mystery-club)
11:58:50	240548/240548	---M--	200	added ('OK')	image/jpeg	etag:CMrjvoKQwPkCEAE=	https://images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/b3c8c508-3baf-4840-bf3b-c95b7896bd80/Eich3GMXsAcgtYD-1024x1024.jpg	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/b3c8c508-3baf-4840-bf3b-c95b7896bd80/Eich3GMXsAcgtYD-1024x1024.jpg	(from https://www.archxilla.com/portfolio/dnd-bullmoose)
11:58:50	177168/177168	---M--	200	added ('OK')	image/jpeg	etag:COqF5ODgv/kCEAE=	https://images.squarespace-cdn.com/content/62f2a61a63fd070566a92dd6/1660254167171-1Z4VY9YCXKTH946RJKWQ/Riverton-Featured.jpg?content-type=image%2Fjpeg	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/62f2a61a63fd070566a92dd6/1660254167171-1Z4VY9YCXKTH946RJKWQ/Riverton-Featuredee8a.jpg	(from https://www.archxilla.com/portfolio/riverton-mystery-club)
11:58:50	4454/4454	---MCZ	200	added ('OK')	text/css	etag:W/%228bdf8acaf988b93420e0c7abb44e8525%22	https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.video/f4fab1b5-9724-4478-be19-b08d36e66cf2_549/website.components.video.styles.css	C:/My%20Web%20Sites/Portfolio%20Site/definitions.sqspcdn.com/website-component-definition/static-assets/website.components.video/f4fab1b5-9724-4478-be19-b08d36e66cf2_549/website.components.video.styles.css	(from https://www.archxilla.com/portfolio/riverton-mystery-club)
11:58:50	9101/9101	---MCZ	200	added ('OK')	application/javascript	etag:W/%22b6702934da1c41d37ad11c95518e682e%22	https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.video/f4fab1b5-9724-4478-be19-b08d36e66cf2_549/4032.js	C:/My%20Web%20Sites/Portfolio%20Site/definitions.sqspcdn.com/website-component-definition/static-assets/website.components.video/f4fab1b5-9724-4478-be19-b08d36e66cf2_549/4032.js	(from https://www.archxilla.com/portfolio/riverton-mystery-club)
11:58:51	824927/824927	---MCZ	200	added ('OK')	application/javascript	etag:W/%222cf4c6ba97eed65911c30aa7f509c06b%22	https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.video/f4fab1b5-9724-4478-be19-b08d36e66cf2_549/website.components.video.visitor.js	C:/My%20Web%20Sites/Portfolio%20Site/definitions.sqspcdn.com/website-component-definition/static-assets/website.components.video/f4fab1b5-9724-4478-be19-b08d36e66cf2_549/website.components.video.visitor.js	(from https://www.archxilla.com/portfolio/riverton-mystery-club)
11:58:51	177168/177168	---M--	200	added ('OK')	image/jpeg	etag:CPTZwJXRv/kCEAE=	https://images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/e06b1d77-1b45-473f-a9d1-950850c8ab9b/Riverton-Featured.jpg	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/e06b1d77-1b45-473f-a9d1-950850c8ab9b/Riverton-Featured.jpg	(from https://www.archxilla.com/portfolio/riverton-mystery-club)
11:58:52	95396/95396	---M--	200	added ('OK')	image/jpeg	etag:CMCj++LRv/kCEAE=	https://images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/7ebf8aaf-0987-4bed-89ea-b60adaaed399/Riverton-Sketch-01.jpg	C:/My%20Web%20Sites/Portfolio%20Site/images.squarespace-cdn.com/content/v1/62f2a61a63fd070566a92dd6/7ebf8aaf-0987-4bed-89ea-b60adaaed399/Riverton-Sketch-01.jpg	(from https://www.archxilla.com/portfolio/riverton-mystery-club)
